case	rows	batch	fanout	engine	repetition	state	source	metric	value	unit	unavailable_reason
pipeline	400	10	10	dd	1	initial	receipt	affected_rows	414		
pipeline	400	10	10	dd	1	initial	receipt	checksum	81af54948d2908638d9ff9b48aa611cfd8f169f326d0dd267c58460ae256a0dd		
pipeline	400	10	10	dd	1	initial	receipt	epoch	2		
pipeline	400	10	10	dd	1	initial	receipt	event	mutation		
pipeline	400	10	10	dd	1	initial	receipt	exact_input_output_validated	true		
pipeline	400	10	10	dd	1	initial	receipt	input_hash	7df37ee2bf30af72f0d446e28809396f3292f1fa3be15674300a24274885b219		
pipeline	400	10	10	dd	1	initial	receipt	output_bytes	1540		
pipeline	400	10	10	dd	1	initial	receipt	output_rows	228		
pipeline	400	10	10	dd	1	initial	receipt	query_compute_ms	0.003292		
pipeline	400	10	10	dd	1	initial	receipt	state	initial		
pipeline	400	10	10	dd	1	initial	receipt	status	ok		
pipeline	400	10	10	dd	1	initial	receipt	update_plus_query_ms	0.1845		
pipeline	400	10	10	dd	1	initial	receipt	update_transaction_ms	0.181208		
pipeline	400	10	10	dd	1	initial	receipt	arm	native-dd		
pipeline	400	10	10	dd	1	initial	receipt	maintenance	dd		
pipeline	400	10	10	dd	1	initial	receipt	run_kind	measured		
pipeline	400	10	10	dd	1	initial	receipt	repetition	1		
pipeline	400	10	10	dd	1	initial	receipt	profile	circuits		
pipeline	400	10	10	dd	1	initial	receipt	budget	constrained		
pipeline	400	10	10	dd	1	initial	receipt	stage	pipeline		
pipeline	400	10	10	dd	1	initial	receipt	circuit	pipeline		
pipeline	400	10	10	dd	1	initial	receipt	rows	400		
pipeline	400	10	10	dd	1	initial	receipt	batch_size	10		
pipeline	400	10	10	dd	1	initial	receipt	fanout	10		
pipeline	400	10	10	dd	1	duplicate_support	receipt	affected_rows	1		
pipeline	400	10	10	dd	1	duplicate_support	receipt	checksum	81af54948d2908638d9ff9b48aa611cfd8f169f326d0dd267c58460ae256a0dd		
pipeline	400	10	10	dd	1	duplicate_support	receipt	epoch	3		
pipeline	400	10	10	dd	1	duplicate_support	receipt	event	mutation		
pipeline	400	10	10	dd	1	duplicate_support	receipt	exact_input_output_validated	true		
pipeline	400	10	10	dd	1	duplicate_support	receipt	input_hash	8e046fe80cd28b971886f928628610ea7cf24eb58c823192deafb5892e2fee1b		
pipeline	400	10	10	dd	1	duplicate_support	receipt	output_bytes	1540		
pipeline	400	10	10	dd	1	duplicate_support	receipt	output_rows	228		
pipeline	400	10	10	dd	1	duplicate_support	receipt	query_compute_ms	0.003291		
pipeline	400	10	10	dd	1	duplicate_support	receipt	state	duplicate_support		
pipeline	400	10	10	dd	1	duplicate_support	receipt	status	ok		
pipeline	400	10	10	dd	1	duplicate_support	receipt	update_plus_query_ms	0.023666		
pipeline	400	10	10	dd	1	duplicate_support	receipt	update_transaction_ms	0.020375		
pipeline	400	10	10	dd	1	duplicate_support	receipt	arm	native-dd		
pipeline	400	10	10	dd	1	duplicate_support	receipt	maintenance	dd		
pipeline	400	10	10	dd	1	duplicate_support	receipt	run_kind	measured		
pipeline	400	10	10	dd	1	duplicate_support	receipt	repetition	1		
pipeline	400	10	10	dd	1	duplicate_support	receipt	profile	circuits		
pipeline	400	10	10	dd	1	duplicate_support	receipt	budget	constrained		
pipeline	400	10	10	dd	1	duplicate_support	receipt	stage	pipeline		
pipeline	400	10	10	dd	1	duplicate_support	receipt	circuit	pipeline		
pipeline	400	10	10	dd	1	duplicate_support	receipt	rows	400		
pipeline	400	10	10	dd	1	duplicate_support	receipt	batch_size	10		
pipeline	400	10	10	dd	1	duplicate_support	receipt	fanout	10		
pipeline	400	10	10	dd	1	retract_one_support	receipt	affected_rows	1		
pipeline	400	10	10	dd	1	retract_one_support	receipt	checksum	81af54948d2908638d9ff9b48aa611cfd8f169f326d0dd267c58460ae256a0dd		
pipeline	400	10	10	dd	1	retract_one_support	receipt	epoch	4		
pipeline	400	10	10	dd	1	retract_one_support	receipt	event	mutation		
pipeline	400	10	10	dd	1	retract_one_support	receipt	exact_input_output_validated	true		
pipeline	400	10	10	dd	1	retract_one_support	receipt	input_hash	b8879bb762b52642cab455cc4ec113dfb480fd5d4a6f8b9e6c4a729824754b48		
pipeline	400	10	10	dd	1	retract_one_support	receipt	output_bytes	1540		
pipeline	400	10	10	dd	1	retract_one_support	receipt	output_rows	228		
pipeline	400	10	10	dd	1	retract_one_support	receipt	query_compute_ms	0.003		
pipeline	400	10	10	dd	1	retract_one_support	receipt	state	retract_one_support		
pipeline	400	10	10	dd	1	retract_one_support	receipt	status	ok		
pipeline	400	10	10	dd	1	retract_one_support	receipt	update_plus_query_ms	0.016125		
pipeline	400	10	10	dd	1	retract_one_support	receipt	update_transaction_ms	0.013125000000000001		
pipeline	400	10	10	dd	1	retract_one_support	receipt	arm	native-dd		
pipeline	400	10	10	dd	1	retract_one_support	receipt	maintenance	dd		
pipeline	400	10	10	dd	1	retract_one_support	receipt	run_kind	measured		
pipeline	400	10	10	dd	1	retract_one_support	receipt	repetition	1		
pipeline	400	10	10	dd	1	retract_one_support	receipt	profile	circuits		
pipeline	400	10	10	dd	1	retract_one_support	receipt	budget	constrained		
pipeline	400	10	10	dd	1	retract_one_support	receipt	stage	pipeline		
pipeline	400	10	10	dd	1	retract_one_support	receipt	circuit	pipeline		
pipeline	400	10	10	dd	1	retract_one_support	receipt	rows	400		
pipeline	400	10	10	dd	1	retract_one_support	receipt	batch_size	10		
pipeline	400	10	10	dd	1	retract_one_support	receipt	fanout	10		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	affected_rows	10		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	checksum	591b0d8a287188f02da75bd4b1b17d81519b5619552cef5fe60962313da9af7d		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	epoch	5		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	event	mutation		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	exact_input_output_validated	true		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	input_hash	2c73c03d18790ec54785c1a8f0853df4abafa19216e56f17675cd7be1cefd1ba		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	output_bytes	1528		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	output_rows	226		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	query_compute_ms	0.00325		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	state	batch_key_value_move		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	status	ok		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	update_plus_query_ms	0.028625		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	update_transaction_ms	0.025375		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	arm	native-dd		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	maintenance	dd		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	run_kind	measured		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	repetition	1		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	profile	circuits		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	budget	constrained		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	stage	pipeline		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	circuit	pipeline		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	rows	400		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	batch_size	10		
pipeline	400	10	10	dd	1	batch_key_value_move	receipt	fanout	10		
pipeline	400	10	10	dd	1	right_support_move	receipt	affected_rows	2		
pipeline	400	10	10	dd	1	right_support_move	receipt	checksum	591b0d8a287188f02da75bd4b1b17d81519b5619552cef5fe60962313da9af7d		
pipeline	400	10	10	dd	1	right_support_move	receipt	epoch	6		
pipeline	400	10	10	dd	1	right_support_move	receipt	event	mutation		
pipeline	400	10	10	dd	1	right_support_move	receipt	exact_input_output_validated	true		
pipeline	400	10	10	dd	1	right_support_move	receipt	input_hash	e83a0f118d8dce9d04f78f3fc76ea0f8df1157c96b9beec110ec8ccbb6e66bb1		
pipeline	400	10	10	dd	1	right_support_move	receipt	output_bytes	1528		
pipeline	400	10	10	dd	1	right_support_move	receipt	output_rows	226		
pipeline	400	10	10	dd	1	right_support_move	receipt	query_compute_ms	0.002792		
pipeline	400	10	10	dd	1	right_support_move	receipt	state	right_support_move		
pipeline	400	10	10	dd	1	right_support_move	receipt	status	ok		
pipeline	400	10	10	dd	1	right_support_move	receipt	update_plus_query_ms	0.01575		
pipeline	400	10	10	dd	1	right_support_move	receipt	update_transaction_ms	0.012958		
pipeline	400	10	10	dd	1	right_support_move	receipt	arm	native-dd		
pipeline	400	10	10	dd	1	right_support_move	receipt	maintenance	dd		
pipeline	400	10	10	dd	1	right_support_move	receipt	run_kind	measured		
pipeline	400	10	10	dd	1	right_support_move	receipt	repetition	1		
pipeline	400	10	10	dd	1	right_support_move	receipt	profile	circuits		
pipeline	400	10	10	dd	1	right_support_move	receipt	budget	constrained		
pipeline	400	10	10	dd	1	right_support_move	receipt	stage	pipeline		
pipeline	400	10	10	dd	1	right_support_move	receipt	circuit	pipeline		
pipeline	400	10	10	dd	1	right_support_move	receipt	rows	400		
pipeline	400	10	10	dd	1	right_support_move	receipt	batch_size	10		
pipeline	400	10	10	dd	1	right_support_move	receipt	fanout	10		
pipeline	400	10	10	dd	1	third_side_move	receipt	affected_rows	1		
pipeline	400	10	10	dd	1	third_side_move	receipt	checksum	591b0d8a287188f02da75bd4b1b17d81519b5619552cef5fe60962313da9af7d		
pipeline	400	10	10	dd	1	third_side_move	receipt	epoch	7		
pipeline	400	10	10	dd	1	third_side_move	receipt	event	mutation		
pipeline	400	10	10	dd	1	third_side_move	receipt	exact_input_output_validated	true		
pipeline	400	10	10	dd	1	third_side_move	receipt	input_hash	729f72482dd9fc35be8d31f8ce95ecdbb542e0b852bafd9a09a7876179f94f2b		
pipeline	400	10	10	dd	1	third_side_move	receipt	output_bytes	1528		
pipeline	400	10	10	dd	1	third_side_move	receipt	output_rows	226		
pipeline	400	10	10	dd	1	third_side_move	receipt	query_compute_ms	0.0027080000000000003		
pipeline	400	10	10	dd	1	third_side_move	receipt	state	third_side_move		
pipeline	400	10	10	dd	1	third_side_move	receipt	status	ok		
pipeline	400	10	10	dd	1	third_side_move	receipt	update_plus_query_ms	0.013249		
pipeline	400	10	10	dd	1	third_side_move	receipt	update_transaction_ms	0.010541		
pipeline	400	10	10	dd	1	third_side_move	receipt	arm	native-dd		
pipeline	400	10	10	dd	1	third_side_move	receipt	maintenance	dd		
pipeline	400	10	10	dd	1	third_side_move	receipt	run_kind	measured		
pipeline	400	10	10	dd	1	third_side_move	receipt	repetition	1		
pipeline	400	10	10	dd	1	third_side_move	receipt	profile	circuits		
pipeline	400	10	10	dd	1	third_side_move	receipt	budget	constrained		
pipeline	400	10	10	dd	1	third_side_move	receipt	stage	pipeline		
pipeline	400	10	10	dd	1	third_side_move	receipt	circuit	pipeline		
pipeline	400	10	10	dd	1	third_side_move	receipt	rows	400		
pipeline	400	10	10	dd	1	third_side_move	receipt	batch_size	10		
pipeline	400	10	10	dd	1	third_side_move	receipt	fanout	10		
pipeline	400	10	10	dd	1	clear_roots	receipt	affected_rows	7		
pipeline	400	10	10	dd	1	clear_roots	receipt	checksum	591b0d8a287188f02da75bd4b1b17d81519b5619552cef5fe60962313da9af7d		
pipeline	400	10	10	dd	1	clear_roots	receipt	epoch	8		
pipeline	400	10	10	dd	1	clear_roots	receipt	event	mutation		
pipeline	400	10	10	dd	1	clear_roots	receipt	exact_input_output_validated	true		
pipeline	400	10	10	dd	1	clear_roots	receipt	input_hash	737ef620a0a6cb51de68f0803bd2c16fcf063027b21acedec6421e33f723246a		
pipeline	400	10	10	dd	1	clear_roots	receipt	output_bytes	1528		
pipeline	400	10	10	dd	1	clear_roots	receipt	output_rows	226		
pipeline	400	10	10	dd	1	clear_roots	receipt	query_compute_ms	0.002916		
pipeline	400	10	10	dd	1	clear_roots	receipt	state	clear_roots		
pipeline	400	10	10	dd	1	clear_roots	receipt	status	ok		
pipeline	400	10	10	dd	1	clear_roots	receipt	update_plus_query_ms	0.014875000000000001		
pipeline	400	10	10	dd	1	clear_roots	receipt	update_transaction_ms	0.011959000000000001		
pipeline	400	10	10	dd	1	clear_roots	receipt	arm	native-dd		
pipeline	400	10	10	dd	1	clear_roots	receipt	maintenance	dd		
pipeline	400	10	10	dd	1	clear_roots	receipt	run_kind	measured		
pipeline	400	10	10	dd	1	clear_roots	receipt	repetition	1		
pipeline	400	10	10	dd	1	clear_roots	receipt	profile	circuits		
pipeline	400	10	10	dd	1	clear_roots	receipt	budget	constrained		
pipeline	400	10	10	dd	1	clear_roots	receipt	stage	pipeline		
pipeline	400	10	10	dd	1	clear_roots	receipt	circuit	pipeline		
pipeline	400	10	10	dd	1	clear_roots	receipt	rows	400		
pipeline	400	10	10	dd	1	clear_roots	receipt	batch_size	10		
pipeline	400	10	10	dd	1	clear_roots	receipt	fanout	10		
pipeline	400	10	10	dd	1	clear_edges	receipt	affected_rows	400		
pipeline	400	10	10	dd	1	clear_edges	receipt	checksum	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855		
pipeline	400	10	10	dd	1	clear_edges	receipt	epoch	9		
pipeline	400	10	10	dd	1	clear_edges	receipt	event	mutation		
pipeline	400	10	10	dd	1	clear_edges	receipt	exact_input_output_validated	true		
pipeline	400	10	10	dd	1	clear_edges	receipt	input_hash	077e9fb7a27f8622e35734a3004c9fb92f1d8a7600c3ba1e7143fe0e764633c3		
pipeline	400	10	10	dd	1	clear_edges	receipt	output_bytes	0		
pipeline	400	10	10	dd	1	clear_edges	receipt	output_rows	0		
pipeline	400	10	10	dd	1	clear_edges	receipt	query_compute_ms	0.000042		
pipeline	400	10	10	dd	1	clear_edges	receipt	state	clear_edges		
pipeline	400	10	10	dd	1	clear_edges	receipt	status	ok		
pipeline	400	10	10	dd	1	clear_edges	receipt	update_plus_query_ms	0.10504200000000001		
pipeline	400	10	10	dd	1	clear_edges	receipt	update_transaction_ms	0.10500000000000001		
pipeline	400	10	10	dd	1	clear_edges	receipt	arm	native-dd		
pipeline	400	10	10	dd	1	clear_edges	receipt	maintenance	dd		
pipeline	400	10	10	dd	1	clear_edges	receipt	run_kind	measured		
pipeline	400	10	10	dd	1	clear_edges	receipt	repetition	1		
pipeline	400	10	10	dd	1	clear_edges	receipt	profile	circuits		
pipeline	400	10	10	dd	1	clear_edges	receipt	budget	constrained		
pipeline	400	10	10	dd	1	clear_edges	receipt	stage	pipeline		
pipeline	400	10	10	dd	1	clear_edges	receipt	circuit	pipeline		
pipeline	400	10	10	dd	1	clear_edges	receipt	rows	400		
pipeline	400	10	10	dd	1	clear_edges	receipt	batch_size	10		
pipeline	400	10	10	dd	1	clear_edges	receipt	fanout	10		
pipeline	400	10	10	dd	1	cycle_seed	receipt	affected_rows	6		
pipeline	400	10	10	dd	1	cycle_seed	receipt	checksum	9c025c2263caf13c8164e03896a464d5e7ea15f87debfd4392abd37b3e62135b		
pipeline	400	10	10	dd	1	cycle_seed	receipt	epoch	10		
pipeline	400	10	10	dd	1	cycle_seed	receipt	event	mutation		
pipeline	400	10	10	dd	1	cycle_seed	receipt	exact_input_output_validated	true		
pipeline	400	10	10	dd	1	cycle_seed	receipt	input_hash	5771acbc50e389e2dbf36706a05a2aeafe6f79bb235ff56a84bbd4a58686ca79		
pipeline	400	10	10	dd	1	cycle_seed	receipt	output_bytes	30		
pipeline	400	10	10	dd	1	cycle_seed	receipt	output_rows	5		
pipeline	400	10	10	dd	1	cycle_seed	receipt	query_compute_ms	0.000167		
pipeline	400	10	10	dd	1	cycle_seed	receipt	state	cycle_seed		
pipeline	400	10	10	dd	1	cycle_seed	receipt	status	ok		
pipeline	400	10	10	dd	1	cycle_seed	receipt	update_plus_query_ms	0.017501		
pipeline	400	10	10	dd	1	cycle_seed	receipt	update_transaction_ms	0.017334		
pipeline	400	10	10	dd	1	cycle_seed	receipt	arm	native-dd		
pipeline	400	10	10	dd	1	cycle_seed	receipt	maintenance	dd		
pipeline	400	10	10	dd	1	cycle_seed	receipt	run_kind	measured		
pipeline	400	10	10	dd	1	cycle_seed	receipt	repetition	1		
pipeline	400	10	10	dd	1	cycle_seed	receipt	profile	circuits		
pipeline	400	10	10	dd	1	cycle_seed	receipt	budget	constrained		
pipeline	400	10	10	dd	1	cycle_seed	receipt	stage	pipeline		
pipeline	400	10	10	dd	1	cycle_seed	receipt	circuit	pipeline		
pipeline	400	10	10	dd	1	cycle_seed	receipt	rows	400		
pipeline	400	10	10	dd	1	cycle_seed	receipt	batch_size	10		
pipeline	400	10	10	dd	1	cycle_seed	receipt	fanout	10		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	affected_rows	1		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	checksum	7f282b147aabd0e66869f1a44c422b6ac39278ba443f4c473e4a2b47a877a16b		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	epoch	11		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	event	mutation		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	exact_input_output_validated	true		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	input_hash	a8b718bfdf4b6544b12c8b19ec9749475b65d133a003a28e7e00d106c30b41c1		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	output_bytes	24		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	output_rows	4		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	query_compute_ms	0.000042		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	state	diamond_path_retract		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	status	ok		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	update_plus_query_ms	0.011709		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	update_transaction_ms	0.011667		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	arm	native-dd		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	maintenance	dd		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	run_kind	measured		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	repetition	1		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	profile	circuits		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	budget	constrained		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	stage	pipeline		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	circuit	pipeline		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	rows	400		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	batch_size	10		
pipeline	400	10	10	dd	1	diamond_path_retract	receipt	fanout	10		
pipeline	400	10	10	dd	1	root_retract	receipt	affected_rows	1		
pipeline	400	10	10	dd	1	root_retract	receipt	checksum	7f282b147aabd0e66869f1a44c422b6ac39278ba443f4c473e4a2b47a877a16b		
pipeline	400	10	10	dd	1	root_retract	receipt	epoch	12		
pipeline	400	10	10	dd	1	root_retract	receipt	event	mutation		
pipeline	400	10	10	dd	1	root_retract	receipt	exact_input_output_validated	true		
pipeline	400	10	10	dd	1	root_retract	receipt	input_hash	fbb72863ee8dcba2bd769b8e79483e24bc81ec10130d66953e8206ccfbf0c562		
pipeline	400	10	10	dd	1	root_retract	receipt	output_bytes	24		
pipeline	400	10	10	dd	1	root_retract	receipt	output_rows	4		
pipeline	400	10	10	dd	1	root_retract	receipt	query_compute_ms	0.000125		
pipeline	400	10	10	dd	1	root_retract	receipt	state	root_retract		
pipeline	400	10	10	dd	1	root_retract	receipt	status	ok		
pipeline	400	10	10	dd	1	root_retract	receipt	update_plus_query_ms	0.01175		
pipeline	400	10	10	dd	1	root_retract	receipt	update_transaction_ms	0.011625		
pipeline	400	10	10	dd	1	root_retract	receipt	arm	native-dd		
pipeline	400	10	10	dd	1	root_retract	receipt	maintenance	dd		
pipeline	400	10	10	dd	1	root_retract	receipt	run_kind	measured		
pipeline	400	10	10	dd	1	root_retract	receipt	repetition	1		
pipeline	400	10	10	dd	1	root_retract	receipt	profile	circuits		
pipeline	400	10	10	dd	1	root_retract	receipt	budget	constrained		
pipeline	400	10	10	dd	1	root_retract	receipt	stage	pipeline		
pipeline	400	10	10	dd	1	root_retract	receipt	circuit	pipeline		
pipeline	400	10	10	dd	1	root_retract	receipt	rows	400		
pipeline	400	10	10	dd	1	root_retract	receipt	batch_size	10		
pipeline	400	10	10	dd	1	root_retract	receipt	fanout	10		
pipeline	400	10	10	dd	1	root_restore	receipt	affected_rows	1		
pipeline	400	10	10	dd	1	root_restore	receipt	checksum	7f282b147aabd0e66869f1a44c422b6ac39278ba443f4c473e4a2b47a877a16b		
pipeline	400	10	10	dd	1	root_restore	receipt	epoch	13		
pipeline	400	10	10	dd	1	root_restore	receipt	event	mutation		
pipeline	400	10	10	dd	1	root_restore	receipt	exact_input_output_validated	true		
pipeline	400	10	10	dd	1	root_restore	receipt	input_hash	a8b718bfdf4b6544b12c8b19ec9749475b65d133a003a28e7e00d106c30b41c1		
pipeline	400	10	10	dd	1	root_restore	receipt	output_bytes	24		
pipeline	400	10	10	dd	1	root_restore	receipt	output_rows	4		
pipeline	400	10	10	dd	1	root_restore	receipt	query_compute_ms	0.000042		
pipeline	400	10	10	dd	1	root_restore	receipt	state	root_restore		
pipeline	400	10	10	dd	1	root_restore	receipt	status	ok		
pipeline	400	10	10	dd	1	root_restore	receipt	update_plus_query_ms	0.009584		
pipeline	400	10	10	dd	1	root_restore	receipt	update_transaction_ms	0.009542		
pipeline	400	10	10	dd	1	root_restore	receipt	arm	native-dd		
pipeline	400	10	10	dd	1	root_restore	receipt	maintenance	dd		
pipeline	400	10	10	dd	1	root_restore	receipt	run_kind	measured		
pipeline	400	10	10	dd	1	root_restore	receipt	repetition	1		
pipeline	400	10	10	dd	1	root_restore	receipt	profile	circuits		
pipeline	400	10	10	dd	1	root_restore	receipt	budget	constrained		
pipeline	400	10	10	dd	1	root_restore	receipt	stage	pipeline		
pipeline	400	10	10	dd	1	root_restore	receipt	circuit	pipeline		
pipeline	400	10	10	dd	1	root_restore	receipt	rows	400		
